,Variable,Feature_Importance
0,CGIAR_Aridity_Index,0.5982905995581842
1,CGIAR_PET,0.6102843576111783
2,CHELSA_BIO_Annual_Mean_Temperature,0.5157011462821804
3,CHELSA_BIO_Annual_Precipitation,0.6928608442588104
4,CHELSA_BIO_Max_Temperature_of_Warmest_Month,0.38821870745455644
5,CHELSA_BIO_Precipitation_Seasonality,0.521728350576217
6,CHELSA_BIO_Precipitation_of_Coldest_Quarter,1.0
7,EarthEnvTopoMed_AspectCosine,0.22361879393861472
8,EarthEnvTopoMed_AspectSine,0.4378444756569242
9,EarthEnvTopoMed_Elevation,0.5313259698663345
10,EarthEnvTopoMed_Slope,0.4444016722078435
11,EarthEnvTopoMed_TopoPositionIndex,0.38909138995279896
12,EsaCci_BurntAreasProbability,0.15014113586348615
13,FanEtAl_Depth_to_Water_Table_AnnualMean,0.34125000007475265
14,GlobPermafrost_PermafrostExtent,0.0
15,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,0.07313069569324773
16,SG_Depth_to_bedrock,0.3626295329037347
17,SG_SOC_Content_005cm,0.5438380301356727
18,SG_Sand_Content_005cm,0.8516926860712569
19,SG_Soil_pH_H2O_005cm,0.4112215277305696
20,primers,0.19024008798579894
21,sample_type,0.009961833580320604
22,sequencing_platform,0.09991206656322352
23,target_marker,0.15899514123580616
