,Variable,Feature_Importance
0,CGIAR_Aridity_Index,0.976545429367982
1,CGIAR_PET,0.8044309640042322
2,CHELSA_BIO_Annual_Mean_Temperature,0.6038928001057939
3,CHELSA_BIO_Annual_Precipitation,0.8851854179064113
4,CHELSA_BIO_Max_Temperature_of_Warmest_Month,0.6219804625804126
5,CHELSA_BIO_Precipitation_Seasonality,0.7329906211814199
6,CHELSA_BIO_Precipitation_of_Coldest_Quarter,0.6202058924051578
7,EarthEnvTopoMed_AspectCosine,0.38644573864534126
8,EarthEnvTopoMed_AspectSine,0.6123056874336342
9,EarthEnvTopoMed_Elevation,0.7003843086425545
10,EarthEnvTopoMed_Slope,0.5948797435408434
11,EarthEnvTopoMed_TopoPositionIndex,0.326162875980282
12,EsaCci_BurntAreasProbability,0.0
13,FanEtAl_Depth_to_Water_Table_AnnualMean,0.49237709556574905
14,GlobPermafrost_PermafrostExtent,0.05030233934133057
15,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,0.33070377110974086
16,SG_Depth_to_bedrock,0.4167321755184382
17,SG_SOC_Content_005cm,0.6365169323746848
18,SG_Sand_Content_005cm,0.9376687957360245
19,SG_Soil_pH_H2O_005cm,0.9633055972314655
20,primers,0.7262886217741545
21,sample_type,0.15618514838005043
22,sequencing_platform,0.031279853390575596
23,target_marker,0.06216527602812537
