,Variable,Feature_Importance
0,CGIAR_PET,0.842451358094437
1,CHELSA_BIO_Annual_Mean_Temperature,1.0
2,CHELSA_BIO_Annual_Precipitation,0.4865957985411072
3,CHELSA_BIO_Max_Temperature_of_Warmest_Month,0.7502750544761894
4,CHELSA_BIO_Precipitation_Seasonality,0.6481372680537075
5,ConsensusLandCoverClass_Barren,0.08660686860307006
6,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,0.13009645037040746
7,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,0.08024183354135055
8,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,0.1143817772798746
9,ConsensusLandCoverClass_Herbaceous_Vegetation,0.0859476649293253
10,ConsensusLandCoverClass_Mixed_Other_Trees,0.1846135860078288
11,ConsensusLandCoverClass_Shrubs,0.0909077361334482
12,ConsensusLandCover_Human_Development_Percentage,0.6628353603992366
13,EarthEnvTexture_CoOfVar_EVI,0.3147310144643642
14,EarthEnvTexture_Correlation_EVI,0.3365541847874133
15,EarthEnvTexture_Homogeneity_EVI,0.3656429653993969
16,EarthEnvTopoMed_AspectCosine,0.3905352227288089
17,EarthEnvTopoMed_AspectSine,0.32310249908326666
18,EarthEnvTopoMed_Elevation,0.5735005688416365
19,EarthEnvTopoMed_Slope,0.38532777102594634
20,EarthEnvTopoMed_TopoPositionIndex,0.3249312694270522
21,EsaCci_BurntAreasProbability,0.11435420360593954
22,GHS_Population_Density,0.32987722287199484
23,GlobBiomass_AboveGroundBiomass,0.4344520713104324
24,GlobPermafrost_PermafrostExtent,0.0
25,MODIS_NPP,0.4469106168645558
26,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,0.19229237169831687
27,SG_Depth_to_bedrock,0.12788231856143653
28,SG_SOC_Content_005cm,0.6604477852041994
29,SG_Sand_Content_005cm,0.5954552949917268
30,SG_Soil_pH_H2O_005cm,0.4834297017740236
31,primers,0.6963647308044197
32,sample_type,0.28434373727878814
33,sequencing_platform,0.24101399659262057
