,Variable,Feature_Importance
0,CGIAR_Aridity_Index,0.9953761948581119
1,CGIAR_PET,0.7525665089258158
2,CHELSA_BIO_Annual_Mean_Temperature,0.8922346119249982
3,CHELSA_BIO_Annual_Precipitation,0.8630561106890126
4,CHELSA_BIO_Max_Temperature_of_Warmest_Month,0.738339894180539
5,CHELSA_BIO_Precipitation_Seasonality,0.7391099156649312
6,CHELSA_BIO_Precipitation_of_Coldest_Quarter,0.9581841924100178
7,EarthEnvTopoMed_AspectCosine,0.6455456823151552
8,EarthEnvTopoMed_AspectSine,0.5746871624794629
9,EarthEnvTopoMed_Elevation,0.7252400440651048
10,EarthEnvTopoMed_Slope,0.41213735997573303
11,EarthEnvTopoMed_TopoPositionIndex,0.25890235477280205
12,EsaCci_BurntAreasProbability,0.0
13,FanEtAl_Depth_to_Water_Table_AnnualMean,0.3720823539386232
14,GlobPermafrost_PermafrostExtent,0.030135411558239723
15,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,0.18791052134377728
16,SG_Depth_to_bedrock,0.09071382385693948
17,SG_SOC_Content_005cm,0.6154702212760521
18,SG_Sand_Content_005cm,0.7281738458717167
19,SG_Soil_pH_H2O_005cm,0.851365075700454
20,primers,0.6619027021463754
21,sample_type,0.05358832875632805
22,sequencing_platform,0.06028098304264521
23,target_marker,0.038816492941077044
