,Variable,Feature_Importance
0,CGIAR_Aridity_Index,0.3863815233171136
1,CGIAR_PET,0.4275710045717034
2,CHELSA_BIO_Annual_Mean_Temperature,1.0
3,CHELSA_BIO_Annual_Precipitation,0.420016501375102
4,CHELSA_BIO_Max_Temperature_of_Warmest_Month,0.43838048854542383
5,CHELSA_BIO_Precipitation_Seasonality,0.7555093688987983
6,CHELSA_BIO_Precipitation_of_Coldest_Quarter,0.4666032134051126
7,EarthEnvTopoMed_AspectCosine,0.16864363316302397
8,EarthEnvTopoMed_AspectSine,0.1799834900288354
9,EarthEnvTopoMed_Elevation,0.3024657004676873
10,EarthEnvTopoMed_Slope,0.36224218399685537
11,EarthEnvTopoMed_TopoPositionIndex,0.13407725272649945
12,EsaCci_BurntAreasProbability,0.01245474912936798
13,FanEtAl_Depth_to_Water_Table_AnnualMean,0.20193712658986973
14,GlobPermafrost_PermafrostExtent,0.0
15,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,0.04484523873113254
16,SG_Depth_to_bedrock,0.11091791553553473
17,SG_SOC_Content_005cm,0.37578044709811476
18,SG_Sand_Content_005cm,0.25570791355407396
19,SG_Soil_pH_H2O_005cm,0.4585005491131985
20,primers,0.46620553989022717
21,sample_type,0.4808057182237045
22,sequencing_platform,0.2928327960197036
23,target_marker,0.34244514186025227
